lmd_A,baseline_A,corLDMmRT_A,corLDMmRT_CI_lower_A,corLDMmRT_CI_upper_A,corLDM_congruent_A,coef_A,p_value_A,BIC_A,ext_model,lmd_B,baseline_B,corLDMmRT_B,corLDMmRT_CI_lower_B,corLDMmRT_CI_upper_B,corLDM_congruent_B,coef_B,p_value_B,BIC_B,corpora,measure,stimuli,model,window_radius,embedding_size,family,base_BIC_A,base_BIC_B,C1_corr_dir,C0_bAB,C2_B_inCI,C1C2,C3_AB_pvalue,C1C2C3,C4_dBIC_AB,C1C2C3C4
cor_bnc_conditional_probability_None_r3,m_RT ~ country + Letters_n + Syllables_n+logBNC,-0.336,-0.461,-0.208,0.0362855552141595,-112.61,0.516,1182.3,cor_bnc_conditional_probability_None_r3m_RT ~ country + Letters_n + Syllables_n+logBNC,cor_bnc_conditional_probability_None_r3,m_RT ~ country + Letters_n + Syllables_n+logBNC,-0.336,-0.471,-0.176,0.0362855552141595,-115.18,0.509,1183.5,bnc,cor,lowercase,conditional_probability_None,r_03,None,count,1147.89,1149.29,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
cor_bnc_conditional_probability_None_r5,m_RT ~ country + Letters_n + Syllables_n+logBNC,-0.344,-0.479,-0.218,0.0410356590081035,-263.08,0.341,1181.8,cor_bnc_conditional_probability_None_r5m_RT ~ country + Letters_n + Syllables_n+logBNC,cor_bnc_conditional_probability_None_r5,m_RT ~ country + Letters_n + Syllables_n+logBNC,-0.344,-0.477,-0.202,0.0410356590081035,-265.17,0.34,1183,bnc,cor,lowercase,conditional_probability_None,r_05,None,count,1147.89,1149.29,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
cor_bnc_log_cooccurrence_None_r1,m_RT ~ country + Letters_n + Syllables_n+logBNC,-0.475,-0.586,-0.338,0.0321496021528788,-715.78,0.004,1173.6,cor_bnc_log_cooccurrence_None_r1m_RT ~ country + Letters_n + Syllables_n+logBNC,cor_bnc_log_cooccurrence_None_r1,m_RT ~ country + Letters_n + Syllables_n+logBNC,-0.473,-0.598,-0.327,0.0321496021528788,-714.74,0.004,1175,bnc,cor,lowercase,log_cooccurrence_None,r_01,None,count,1147.89,1149.29,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
cor_bnc_log_cooccurrence_None_r10,m_RT ~ country + Letters_n + Syllables_n+logBNC,-0.461,-0.583,-0.329,0.0248226436291993,-599.82,0.006,1174.5,cor_bnc_log_cooccurrence_None_r10m_RT ~ country + Letters_n + Syllables_n+logBNC,cor_bnc_log_cooccurrence_None_r10,m_RT ~ country + Letters_n + Syllables_n+logBNC,-0.459,-0.601,-0.305,0.0248226436291993,-594.73,0.006,1176,bnc,cor,lowercase,log_cooccurrence_None,r_10,None,count,1147.89,1149.29,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
cor_bnc_log_cooccurrence_None_r3,m_RT ~ country + Letters_n + Syllables_n+logBNC,-0.482,-0.595,-0.332,0.0402642734092449,-767.23,0.001,1171.4,cor_bnc_log_cooccurrence_None_r3m_RT ~ country + Letters_n + Syllables_n+logBNC,cor_bnc_log_cooccurrence_None_r3,m_RT ~ country + Letters_n + Syllables_n+logBNC,-0.48,-0.595,-0.349,0.0402642734092449,-762.8,0.001,1172.9,bnc,cor,lowercase,log_cooccurrence_None,r_03,None,count,1147.89,1149.29,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
cor_bnc_log_cooccurrence_None_r5,m_RT ~ country + Letters_n + Syllables_n+logBNC,-0.474,-0.595,-0.335,0.0314147261086757,-690.71,0.002,1172.7,cor_bnc_log_cooccurrence_None_r5m_RT ~ country + Letters_n + Syllables_n+logBNC,cor_bnc_log_cooccurrence_None_r5,m_RT ~ country + Letters_n + Syllables_n+logBNC,-0.472,-0.602,-0.323,0.0314147261086757,-685.75,0.003,1174.2,bnc,cor,lowercase,log_cooccurrence_None,r_05,None,count,1147.89,1149.29,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
cor_bnc_pmi_None_r1,m_RT ~ country + Letters_n + Syllables_n+logBNC,-0.492,-0.613,-0.349,0.125040172529151,-2495.02,0.013,1176.1,cor_bnc_pmi_None_r1m_RT ~ country + Letters_n + Syllables_n+logBNC,cor_bnc_pmi_None_r1,m_RT ~ country + Letters_n + Syllables_n+logBNC,-0.491,-0.621,-0.372,0.125040172529151,-2497.11,0.013,1177.4,bnc,cor,lowercase,pmi_None,r_01,None,count,1147.89,1149.29,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
cor_bnc_pmi_None_r10,m_RT ~ country + Letters_n + Syllables_n+logBNC,-0.055,-0.262,0.152,-0.0636729174436595,36.39,0.957,1182.8,cor_bnc_pmi_None_r10m_RT ~ country + Letters_n + Syllables_n+logBNC,cor_bnc_pmi_None_r10,m_RT ~ country + Letters_n + Syllables_n+logBNC,-0.052,-0.271,0.158,-0.0636729174436595,57.64,0.932,1184,bnc,cor,lowercase,pmi_None,r_10,None,count,1147.89,1149.29,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
cor_bnc_pmi_None_r3,m_RT ~ country + Letters_n + Syllables_n+logBNC,-0.309,-0.496,-0.052,0.0185160118826612,-1103.54,0.164,1180.7,cor_bnc_pmi_None_r3m_RT ~ country + Letters_n + Syllables_n+logBNC,cor_bnc_pmi_None_r3,m_RT ~ country + Letters_n + Syllables_n+logBNC,-0.306,-0.504,-0.089,0.0185160118826612,-1081.29,0.176,1182,bnc,cor,lowercase,pmi_None,r_03,None,count,1147.89,1149.29,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
cor_bnc_pmi_None_r5,m_RT ~ country + Letters_n + Syllables_n+logBNC,-0.215,-0.41,-0.015,-0.0247539439734487,-700.93,0.324,1181.7,cor_bnc_pmi_None_r5m_RT ~ country + Letters_n + Syllables_n+logBNC,cor_bnc_pmi_None_r5,m_RT ~ country + Letters_n + Syllables_n+logBNC,-0.212,-0.406,-0.036,-0.0247539439734487,-675.69,0.345,1183,bnc,cor,lowercase,pmi_None,r_05,None,count,1147.89,1149.29,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
cor_bnc_ppmi_None_r1,m_RT ~ country + Letters_n + Syllables_n+logBNC,-0.419,-0.547,-0.286,0.103427783633201,-2323.83,0.076,1179.4,cor_bnc_ppmi_None_r1m_RT ~ country + Letters_n + Syllables_n+logBNC,cor_bnc_ppmi_None_r1,m_RT ~ country + Letters_n + Syllables_n+logBNC,-0.417,-0.545,-0.262,0.103427783633201,-2326.75,0.077,1180.6,bnc,cor,lowercase,ppmi_None,r_01,None,count,1147.89,1149.29,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
cor_bnc_ppmi_None_r10,m_RT ~ country + Letters_n + Syllables_n+logBNC,0.143,-0.094,0.337,-0.119135127889056,981.46,0.3,1181.6,cor_bnc_ppmi_None_r10m_RT ~ country + Letters_n + Syllables_n+logBNC,cor_bnc_ppmi_None_r10,m_RT ~ country + Letters_n + Syllables_n+logBNC,0.145,-0.044,0.311,-0.119135127889056,1016.41,0.286,1182.7,bnc,cor,lowercase,ppmi_None,r_10,None,count,1147.89,1149.29,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
cor_bnc_ppmi_None_r3,m_RT ~ country + Letters_n + Syllables_n+logBNC,-0.176,-0.371,0.033,-0.0395713407207588,-770,0.507,1182.3,cor_bnc_ppmi_None_r3m_RT ~ country + Letters_n + Syllables_n+logBNC,cor_bnc_ppmi_None_r3,m_RT ~ country + Letters_n + Syllables_n+logBNC,-0.173,-0.376,0.052,-0.0395713407207588,-727.02,0.534,1183.6,bnc,cor,lowercase,ppmi_None,r_03,None,count,1147.89,1149.29,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
cor_bnc_ppmi_None_r5,m_RT ~ country + Letters_n + Syllables_n+logBNC,-0.066,-0.251,0.155,-0.0866563440078693,-249.74,0.81,1182.7,cor_bnc_ppmi_None_r5m_RT ~ country + Letters_n + Syllables_n+logBNC,cor_bnc_ppmi_None_r5,m_RT ~ country + Letters_n + Syllables_n+logBNC,-0.063,-0.294,0.181,-0.0866563440078693,-201.44,0.847,1183.9,bnc,cor,lowercase,ppmi_None,r_05,None,count,1147.89,1149.29,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
cor_bnc_probability_ratios_None_r1,m_RT ~ country + Letters_n + Syllables_n+logBNC,-0.35,-0.462,-0.228,0.26903074941367,-193611.4,0,1159.6,cor_bnc_probability_ratios_None_r1m_RT ~ country + Letters_n + Syllables_n+logBNC,cor_bnc_probability_ratios_None_r1,m_RT ~ country + Letters_n + Syllables_n+logBNC,-0.351,-0.475,-0.205,0.26903074941367,-195346.74,0,1160.7,bnc,cor,lowercase,probability_ratios_None,r_01,None,count,1147.89,1149.29,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
cor_bnc_probability_ratios_None_r10,m_RT ~ country + Letters_n + Syllables_n+logBNC,0.251,0.049,0.413,-0.169686355626178,7972.02,0.054,1178.8,cor_bnc_probability_ratios_None_r10m_RT ~ country + Letters_n + Syllables_n+logBNC,cor_bnc_probability_ratios_None_r10,m_RT ~ country + Letters_n + Syllables_n+logBNC,0.253,0.067,0.433,-0.169686355626178,8145.06,0.05,1179.9,bnc,cor,lowercase,probability_ratios_None,r_10,None,count,1147.89,1149.29,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
cor_bnc_probability_ratios_None_r3,m_RT ~ country + Letters_n + Syllables_n+logBNC,0.186,-0.059,0.353,-0.176322397035146,5012.25,0.291,1181.6,cor_bnc_probability_ratios_None_r3m_RT ~ country + Letters_n + Syllables_n+logBNC,cor_bnc_probability_ratios_None_r3,m_RT ~ country + Letters_n + Syllables_n+logBNC,0.189,-0.064,0.375,-0.176322397035146,5199.54,0.276,1182.7,bnc,cor,lowercase,probability_ratios_None,r_03,None,count,1147.89,1149.29,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
cor_bnc_probability_ratios_None_r5,m_RT ~ country + Letters_n + Syllables_n+logBNC,0.121,-0.075,0.302,-0.282733335898993,5262.33,0.305,1181.6,cor_bnc_probability_ratios_None_r5m_RT ~ country + Letters_n + Syllables_n+logBNC,cor_bnc_probability_ratios_None_r5,m_RT ~ country + Letters_n + Syllables_n+logBNC,0.126,-0.129,0.313,-0.282733335898993,5631.4,0.275,1182.7,bnc,cor,lowercase,probability_ratios_None,r_05,None,count,1147.89,1149.29,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
cor_bnc_skipgram_100_r1,m_RT ~ country + Letters_n + Syllables_n+logBNC,-0.024,-0.24,0.214,-0.12125311392306,24.14,0.826,1182.7,cor_bnc_skipgram_100_r1m_RT ~ country + Letters_n + Syllables_n+logBNC,cor_bnc_skipgram_100_r1,m_RT ~ country + Letters_n + Syllables_n+logBNC,-0.022,-0.222,0.199,-0.12125311392306,25.79,0.816,1183.9,bnc,cor,lowercase,skipgram,r_01,100,predict,1147.89,1149.29,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
cor_bnc_skipgram_100_r10,m_RT ~ country + Letters_n + Syllables_n+logBNC,0.147,-0.069,0.365,-0.241976221037885,266.16,0.07,1179.2,cor_bnc_skipgram_100_r10m_RT ~ country + Letters_n + Syllables_n+logBNC,cor_bnc_skipgram_100_r10,m_RT ~ country + Letters_n + Syllables_n+logBNC,0.147,-0.058,0.313,-0.241976221037885,270.03,0.067,1180.4,bnc,cor,lowercase,skipgram,r_10,100,predict,1147.89,1149.29,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
cor_bnc_skipgram_100_r3,m_RT ~ country + Letters_n + Syllables_n+logBNC,0.043,-0.154,0.231,-0.155877051679834,112.75,0.35,1181.8,cor_bnc_skipgram_100_r3m_RT ~ country + Letters_n + Syllables_n+logBNC,cor_bnc_skipgram_100_r3,m_RT ~ country + Letters_n + Syllables_n+logBNC,0.044,-0.132,0.251,-0.155877051679834,115.72,0.341,1183,bnc,cor,lowercase,skipgram,r_03,100,predict,1147.89,1149.29,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
cor_bnc_skipgram_100_r5,m_RT ~ country + Letters_n + Syllables_n+logBNC,0.123,-0.042,0.32,-0.138198452529051,220.01,0.103,1179.9,cor_bnc_skipgram_100_r5m_RT ~ country + Letters_n + Syllables_n+logBNC,cor_bnc_skipgram_100_r5,m_RT ~ country + Letters_n + Syllables_n+logBNC,0.124,-0.051,0.287,-0.138198452529051,224.43,0.098,1181,bnc,cor,lowercase,skipgram,r_05,100,predict,1147.89,1149.29,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
cor_bnc_skipgram_200_r1,m_RT ~ country + Letters_n + Syllables_n+logBNC,-0.071,-0.265,0.122,-0.116325934833354,-0.13,0.999,1182.8,cor_bnc_skipgram_200_r1m_RT ~ country + Letters_n + Syllables_n+logBNC,cor_bnc_skipgram_200_r1,m_RT ~ country + Letters_n + Syllables_n+logBNC,-0.069,-0.25,0.133,-0.116325934833354,2.27,0.986,1184,bnc,cor,lowercase,skipgram,r_01,200,predict,1147.89,1149.29,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
cor_bnc_skipgram_200_r10,m_RT ~ country + Letters_n + Syllables_n+logBNC,0.005,-0.219,0.237,-0.150286262594135,186.47,0.233,1181.2,cor_bnc_skipgram_200_r10m_RT ~ country + Letters_n + Syllables_n+logBNC,cor_bnc_skipgram_200_r10,m_RT ~ country + Letters_n + Syllables_n+logBNC,0.005,-0.223,0.234,-0.150286262594135,190,0.227,1182.4,bnc,cor,lowercase,skipgram,r_10,200,predict,1147.89,1149.29,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
cor_bnc_skipgram_200_r3,m_RT ~ country + Letters_n + Syllables_n+logBNC,-0.056,-0.265,0.156,-0.0732513446887955,23.78,0.854,1182.7,cor_bnc_skipgram_200_r3m_RT ~ country + Letters_n + Syllables_n+logBNC,cor_bnc_skipgram_200_r3,m_RT ~ country + Letters_n + Syllables_n+logBNC,-0.055,-0.264,0.168,-0.0732513446887955,25.85,0.842,1183.9,bnc,cor,lowercase,skipgram,r_03,200,predict,1147.89,1149.29,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
cor_bnc_skipgram_200_r5,m_RT ~ country + Letters_n + Syllables_n+logBNC,-0.037,-0.234,0.176,-0.13374431668317,77.34,0.56,1182.4,cor_bnc_skipgram_200_r5m_RT ~ country + Letters_n + Syllables_n+logBNC,cor_bnc_skipgram_200_r5,m_RT ~ country + Letters_n + Syllables_n+logBNC,-0.036,-0.229,0.154,-0.13374431668317,80.77,0.545,1183.6,bnc,cor,lowercase,skipgram,r_05,200,predict,1147.89,1149.29,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
cor_bnc_skipgram_300_r1,m_RT ~ country + Letters_n + Syllables_n+logBNC,0.001,-0.236,0.243,-0.151801554100893,66.19,0.647,1182.5,cor_bnc_skipgram_300_r1m_RT ~ country + Letters_n + Syllables_n+logBNC,cor_bnc_skipgram_300_r1,m_RT ~ country + Letters_n + Syllables_n+logBNC,0.002,-0.224,0.212,-0.151801554100893,68.86,0.636,1183.7,bnc,cor,lowercase,skipgram,r_01,300,predict,1147.89,1149.29,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
cor_bnc_skipgram_300_r10,m_RT ~ country + Letters_n + Syllables_n+logBNC,-0.031,-0.225,0.17,-0.101932631832423,199.76,0.238,1181.3,cor_bnc_skipgram_300_r10m_RT ~ country + Letters_n + Syllables_n+logBNC,cor_bnc_skipgram_300_r10,m_RT ~ country + Letters_n + Syllables_n+logBNC,-0.03,-0.255,0.177,-0.101932631832423,203.53,0.232,1182.4,bnc,cor,lowercase,skipgram,r_10,300,predict,1147.89,1149.29,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
cor_bnc_skipgram_300_r3,m_RT ~ country + Letters_n + Syllables_n+logBNC,-0.053,-0.241,0.124,-0.128306715451273,41.04,0.774,1182.7,cor_bnc_skipgram_300_r3m_RT ~ country + Letters_n + Syllables_n+logBNC,cor_bnc_skipgram_300_r3,m_RT ~ country + Letters_n + Syllables_n+logBNC,-0.052,-0.245,0.164,-0.128306715451273,43.3,0.763,1183.9,bnc,cor,lowercase,skipgram,r_03,300,predict,1147.89,1149.29,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
cor_bnc_skipgram_300_r5,m_RT ~ country + Letters_n + Syllables_n+logBNC,-0.093,-0.284,0.106,-0.0870446586119433,70.09,0.642,1182.5,cor_bnc_skipgram_300_r5m_RT ~ country + Letters_n + Syllables_n+logBNC,cor_bnc_skipgram_300_r5,m_RT ~ country + Letters_n + Syllables_n+logBNC,-0.094,-0.292,0.105,-0.0870446586119433,70.47,0.643,1183.7,bnc,cor,lowercase,skipgram,r_05,300,predict,1147.89,1149.29,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
cor_bnc_skipgram_50_r1,m_RT ~ country + Letters_n + Syllables_n+logBNC,-0.098,-0.314,0.112,-0.0952439092690531,-12.81,0.906,1182.7,cor_bnc_skipgram_50_r1m_RT ~ country + Letters_n + Syllables_n+logBNC,cor_bnc_skipgram_50_r1,m_RT ~ country + Letters_n + Syllables_n+logBNC,-0.096,-0.298,0.117,-0.0952439092690531,-10.78,0.921,1184,bnc,cor,lowercase,skipgram,r_01,50,predict,1147.89,1149.29,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
cor_bnc_skipgram_50_r10,m_RT ~ country + Letters_n + Syllables_n+logBNC,0.178,-0.027,0.4,-0.205685432625185,221.57,0.072,1179.3,cor_bnc_skipgram_50_r10m_RT ~ country + Letters_n + Syllables_n+logBNC,cor_bnc_skipgram_50_r10,m_RT ~ country + Letters_n + Syllables_n+logBNC,0.18,-0.02,0.356,-0.205685432625185,226.44,0.068,1180.4,bnc,cor,lowercase,skipgram,r_10,50,predict,1147.89,1149.29,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
cor_bnc_skipgram_50_r3,m_RT ~ country + Letters_n + Syllables_n+logBNC,0.105,-0.072,0.299,-0.182916434766251,86.68,0.451,1182.2,cor_bnc_skipgram_50_r3m_RT ~ country + Letters_n + Syllables_n+logBNC,cor_bnc_skipgram_50_r3,m_RT ~ country + Letters_n + Syllables_n+logBNC,0.106,-0.129,0.325,-0.182916434766251,89.37,0.44,1183.3,bnc,cor,lowercase,skipgram,r_03,50,predict,1147.89,1149.29,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
cor_bnc_skipgram_50_r5,m_RT ~ country + Letters_n + Syllables_n+logBNC,0.212,0.02,0.395,-0.0903020610595857,146.77,0.218,1181.1,cor_bnc_skipgram_50_r5m_RT ~ country + Letters_n + Syllables_n+logBNC,cor_bnc_skipgram_50_r5,m_RT ~ country + Letters_n + Syllables_n+logBNC,0.213,-0.013,0.403,-0.0903020610595857,149.77,0.212,1182.3,bnc,cor,lowercase,skipgram,r_05,50,predict,1147.89,1149.29,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
cor_bnc_skipgram_500_r1,m_RT ~ country + Letters_n + Syllables_n+logBNC,-0.009,-0.234,0.19,-0.135194962394886,24.51,0.873,1182.7,cor_bnc_skipgram_500_r1m_RT ~ country + Letters_n + Syllables_n+logBNC,cor_bnc_skipgram_500_r1,m_RT ~ country + Letters_n + Syllables_n+logBNC,-0.007,-0.183,0.156,-0.135194962394886,27.99,0.856,1183.9,bnc,cor,lowercase,skipgram,r_01,500,predict,1147.89,1149.29,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
cor_bnc_skipgram_500_r10,m_RT ~ country + Letters_n + Syllables_n+logBNC,-0.118,-0.331,0.077,-0.0884591598273269,127.9,0.48,1182.2,cor_bnc_skipgram_500_r10m_RT ~ country + Letters_n + Syllables_n+logBNC,cor_bnc_skipgram_500_r10,m_RT ~ country + Letters_n + Syllables_n+logBNC,-0.118,-0.32,0.089,-0.0884591598273269,130.16,0.475,1183.4,bnc,cor,lowercase,skipgram,r_10,500,predict,1147.89,1149.29,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
cor_bnc_skipgram_500_r3,m_RT ~ country + Letters_n + Syllables_n+logBNC,-0.029,-0.261,0.17,-0.0705127933122615,89.99,0.575,1182.4,cor_bnc_skipgram_500_r3m_RT ~ country + Letters_n + Syllables_n+logBNC,cor_bnc_skipgram_500_r3,m_RT ~ country + Letters_n + Syllables_n+logBNC,-0.028,-0.214,0.161,-0.0705127933122615,92.22,0.568,1183.6,bnc,cor,lowercase,skipgram,r_03,500,predict,1147.89,1149.29,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
cor_bnc_skipgram_500_r5,m_RT ~ country + Letters_n + Syllables_n+logBNC,-0.111,-0.299,0.078,-0.113211603618436,92.38,0.586,1182.4,cor_bnc_skipgram_500_r5m_RT ~ country + Letters_n + Syllables_n+logBNC,cor_bnc_skipgram_500_r5,m_RT ~ country + Letters_n + Syllables_n+logBNC,-0.111,-0.302,0.09,-0.113211603618436,94.45,0.58,1183.6,bnc,cor,lowercase,skipgram,r_05,500,predict,1147.89,1149.29,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
cor_llama_2_13b_chat_Q5_K_S_pairs,m_RT ~ country + Letters_n + Syllables_n+logBNC,-0.48,-0.604,-0.354,-0.013905122973941,-328.55,0.025,1177.4,cor_llama_2_13b_chat_Q5_K_S_pairsm_RT ~ country + Letters_n + Syllables_n+logBNC,cor_llama_2_13b_chat_Q5_K_S_pairs,m_RT ~ country + Letters_n + Syllables_n+logBNC,-0.479,-0.604,-0.365,-0.013905122973941,-330.85,0.025,1178.6,bnc,cor,lowercase,llama_2_13b_chat_Q5_K_S,r_4096,5120,llm,1147.89,1149.29,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
cor_llama_2_13b_chat_Q5_K_S_pairs_names_Upper,m_RT ~ country + Letters_n + Syllables_n+logBNC,-0.51,-0.614,-0.388,-0.0167109922783401,-357.81,0.01,1175.7,cor_llama_2_13b_chat_Q5_K_S_pairs_names_Upperm_RT ~ country + Letters_n + Syllables_n+logBNC,cor_llama_2_13b_chat_Q5_K_S_pairs_names_Upper,m_RT ~ country + Letters_n + Syllables_n+logBNC,-0.509,-0.616,-0.387,-0.0167109922783401,-360.04,0.01,1176.9,bnc,cor,capitalized,llama_2_13b_chat_Q5_K_S,r_4096,5120,llm,1147.89,1149.29,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
cor_llama_2_7b_chat_Q4_K_M_pairs,m_RT ~ country + Letters_n + Syllables_n+logBNC,-0.527,-0.65,-0.368,0.0247334898088676,-510.97,0.001,1171,cor_llama_2_7b_chat_Q4_K_M_pairsm_RT ~ country + Letters_n + Syllables_n+logBNC,cor_llama_2_7b_chat_Q4_K_M_pairs,m_RT ~ country + Letters_n + Syllables_n+logBNC,-0.526,-0.643,-0.367,0.0247334898088676,-515.57,0.001,1172.2,bnc,cor,lowercase,llama_2_7b_chat_Q4_K_M,r_4096,4096,llm,1147.89,1149.29,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
cor_llama_2_7b_chat_Q4_K_M_pairs_names_Upper,m_RT ~ country + Letters_n + Syllables_n+logBNC,-0.619,-0.714,-0.512,0.0052941979563628,-438.94,0,1159.4,cor_llama_2_7b_chat_Q4_K_M_pairs_names_Upperm_RT ~ country + Letters_n + Syllables_n+logBNC,cor_llama_2_7b_chat_Q4_K_M_pairs_names_Upper,m_RT ~ country + Letters_n + Syllables_n+logBNC,-0.618,-0.712,-0.502,0.0052941979563628,-441.32,0,1160.6,bnc,cor,capitalized,llama_2_7b_chat_Q4_K_M,r_4096,4096,llm,1147.89,1149.29,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
cor_mistral_7b_v0_1_Q4_K_M_pairs,m_RT ~ country + Letters_n + Syllables_n+logBNC,-0.465,-0.576,-0.35,-0.00250731280508673,-465.73,0.015,1176.5,cor_mistral_7b_v0_1_Q4_K_M_pairsm_RT ~ country + Letters_n + Syllables_n+logBNC,cor_mistral_7b_v0_1_Q4_K_M_pairs,m_RT ~ country + Letters_n + Syllables_n+logBNC,-0.463,-0.572,-0.33,-0.00250731280508673,-466.95,0.016,1177.7,bnc,cor,lowercase,mistral_7b_v0_1_Q4_K_M,r_4096,4096,llm,1147.89,1149.29,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
cor_mistral_7b_v0_1_Q4_K_M_pairs_names_Upper,m_RT ~ country + Letters_n + Syllables_n+logBNC,-0.589,-0.682,-0.48,0.00668072548873897,-608.29,0,1164.9,cor_mistral_7b_v0_1_Q4_K_M_pairs_names_Upperm_RT ~ country + Letters_n + Syllables_n+logBNC,cor_mistral_7b_v0_1_Q4_K_M_pairs_names_Upper,m_RT ~ country + Letters_n + Syllables_n+logBNC,-0.587,-0.671,-0.496,0.00668072548873897,-609.62,0,1166.3,bnc,cor,capitalized,mistral_7b_v0_1_Q4_K_M,r_4096,4096,llm,1147.89,1149.29,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
cos_llama_2_13b_chat_Q5_K_S_pairs,m_RT ~ country + Letters_n + Syllables_n+logBNC,-0.48,-0.594,-0.374,-0.0138898539856878,-329.36,0.024,1177.3,cos_llama_2_13b_chat_Q5_K_S_pairsm_RT ~ country + Letters_n + Syllables_n+logBNC,cos_llama_2_13b_chat_Q5_K_S_pairs,m_RT ~ country + Letters_n + Syllables_n+logBNC,-0.479,-0.602,-0.334,-0.0138898539856878,-331.65,0.024,1178.5,bnc,cos,lowercase,llama_2_13b_chat_Q5_K_S,r_4096,5120,llm,1147.89,1149.29,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
cos_llama_2_13b_chat_Q5_K_S_pairs_names_Upper,m_RT ~ country + Letters_n + Syllables_n+logBNC,-0.511,-0.612,-0.381,-0.0166614547277141,-358.54,0.01,1175.7,cos_llama_2_13b_chat_Q5_K_S_pairs_names_Upperm_RT ~ country + Letters_n + Syllables_n+logBNC,cos_llama_2_13b_chat_Q5_K_S_pairs_names_Upper,m_RT ~ country + Letters_n + Syllables_n+logBNC,-0.51,-0.62,-0.387,-0.0166614547277141,-360.76,0.01,1176.9,bnc,cos,capitalized,llama_2_13b_chat_Q5_K_S,r_4096,5120,llm,1147.89,1149.29,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
